# local minimal position and the related energy gap
#        kx            ky            kz           gap             E            k1            k2            k3
   -0.00312352   -0.29293948   -0.06806287    0.00000003    6.14158315   -0.00576483   -0.44181633   -0.14237069
   -0.03340760   -0.27218559   -0.08360871    0.00000002    6.30260974   -0.06165766   -0.41051496   -0.14724747
   -0.03401014   -0.27139488   -0.08401878    0.00000002    6.30809489   -0.06276971   -0.40932241   -0.14755960
   -0.01186812   -0.28981167   -0.07255950    0.00000002    6.17576869   -0.02190402   -0.43709891   -0.14379537
   -0.00369675   -0.29277358   -0.06836044    0.00000002    6.14365038   -0.00682278   -0.44156612   -0.14247008
    0.04136474   -0.29415759   -0.04514070    0.00000002    6.04932482    0.07634350   -0.44365350   -0.13502543
    0.03103753   -0.24815872   -0.06409513    0.00000003    6.73730403    0.05728342   -0.37427723   -0.16583311
   -0.00600016   -0.29442599    0.06226659    0.00000002    6.10763604   -0.01107399   -0.44405831    0.13852604
    0.00039729   -0.29371089    0.06672647    0.00000002    6.13230122    0.00073324   -0.44297979    0.14206630
    0.00548060   -0.29301598    0.07052145    0.00000002    6.15237775    0.01011510   -0.44193171    0.14541561
    0.01114395   -0.29217951    0.07505234    0.00000002    6.17450256    0.02056747   -0.44067013    0.14979363
    0.02386379   -0.29033315    0.08668434    0.00000002    6.22092399    0.04404343   -0.43788543    0.16273397
   -0.00540553   -0.29224949   -0.06924626    0.00000003    6.14995527   -0.00997654   -0.44077568   -0.14276370
   -0.02939377   -0.27705444   -0.08119803    0.00000002    6.27009264   -0.05424966   -0.41785824   -0.14585346
   -0.02619986   -0.28035581   -0.07955041    0.00000002    6.24840813   -0.04835493   -0.42283743   -0.14532187
   -0.00707099   -0.29169377   -0.07010692    0.00000003    6.15630661   -0.01305034   -0.43993754   -0.14304410
    0.00168210   -0.23415958   -0.08931186    0.00000002    7.17379310    0.00310450   -0.35316348   -0.19222190
    0.02605339   -0.29618120   -0.05304991    0.00000003    6.06709154    0.04808459   -0.44670556   -0.13759648
   -0.04013267   -0.16827083   -0.01062525    0.00000002    5.96239327   -0.07406956   -0.25378894    0.01483296
   -0.00177621   -0.29397825    0.06517455    0.00000002    6.12380078   -0.00327821   -0.44338302    0.14078518
   -0.00334981   -0.23453964    0.08825185    0.00000001    7.16321085   -0.00618246   -0.35373670    0.19151806
    0.03374643   -0.28891476    0.09785899    0.00000002    6.25615076    0.06228301   -0.43574618    0.17735011
    0.02929128   -0.28958366    0.09250995    0.00000001    6.23986180    0.05406050   -0.43675503    0.17009624
    0.04816463   -0.28385177    0.11921419    0.00000002    6.33652319    0.08889348   -0.42811010    0.20945853
    0.13265810   -0.21768753   -0.08038707    0.00000002    5.96607119    0.24483612   -0.32832006   -0.29560088
    0.00082505   -0.17224704   -0.11348116    0.00000002    7.33713570    0.00152274   -0.25978594   -0.24301379
   -0.01026141   -0.21643455   -0.10213084    0.00000002    7.38901050   -0.01893864   -0.32643029   -0.20842171
   -0.00737450   -0.22430296   -0.09798972    0.00000002    7.31474077   -0.01361051   -0.33829756   -0.20228042
    0.01306254   -0.29589287   -0.05968952    0.00000002    6.09307073    0.02410846   -0.44627068   -0.13962650
   -0.03709484   -0.18120235   -0.01008628    0.00000002    5.96841086   -0.06846288   -0.27329248    0.01314385
    0.04064026   -0.17141780    0.01036638    0.00000003    5.96153250    0.07500638   -0.25853525   -0.01586003
    0.01256639   -0.29196650    0.07624543    0.00000001    6.17994284    0.02319274   -0.44034887    0.15101085
    0.00429678   -0.23008191    0.09438891    0.00000002    7.24570674    0.00793021   -0.34701348    0.19747086
    0.01203653   -0.22105714    0.10280197    0.00000002    7.36478479    0.02221483   -0.33340216    0.20819505
    0.01492570   -0.21432226    0.10704569    0.00000002    7.42093718    0.02754714   -0.32324450    0.21455324
    0.15158379   -0.29071294    0.01726125    0.00000003    5.61801567    0.27976572   -0.43845823   -0.10484675
   -0.05024055   -0.12676690   -0.15100299    0.00000002    6.71536332   -0.09272484   -0.19119201   -0.27537601
    0.00075316   -0.23342840   -0.09012556    0.00000002    7.18682980    0.00139005   -0.35206070   -0.19309056
    0.00283611   -0.17261602   -0.11248620    0.00000002    7.33025692    0.00523437   -0.26034243   -0.24276973
    0.02167395   -0.29628060   -0.05528638    0.00000002    6.07466811    0.04000182   -0.44685546   -0.13827687
   -0.03946605   -0.19699646   -0.01032723    0.00000002    5.95110974   -0.07283923   -0.29711343    0.01484600
    0.03827904   -0.18476336    0.00982888    0.00000002    5.96298064    0.07064848   -0.27866326   -0.01480025
    0.03055285   -0.28940387    0.09396665    0.00000002    6.24435190    0.05638888   -0.43648387    0.17202653
    0.01374201   -0.21709733    0.10534836    0.00000003    7.40063596    0.02536249   -0.32742991    0.21203648
    0.00541287   -0.17061144    0.11830579    0.00000003    7.32671594    0.00999008   -0.25731909    0.24748177
   -0.02045050   -0.07563130    0.11743595    0.00000002    5.80225291   -0.03774380   -0.11406842    0.26980084
   -0.02273403   -0.08364624   -0.13982273    0.00000002    6.05059788   -0.04195833   -0.12615669   -0.27722188
   -0.01896414   -0.08202833   -0.13796847    0.00000002    6.01461963   -0.03500055   -0.12371653   -0.27678761
    0.00703884   -0.07589807   -0.12475152    0.00000002    5.87145668    0.01299102   -0.11447076   -0.27288042
    0.01282775   -0.07541548   -0.12173845    0.00000002    5.86210326    0.02367513   -0.11374291   -0.27185978
   -0.03429350   -0.04853851    0.01963294    0.00000002    5.63517148   -0.06329268   -0.07320661    0.07396543
    0.03214224   -0.05614896   -0.01661078    0.00000002    5.61487681    0.05932229   -0.08468483   -0.06550327
    0.03730195   -0.07634985   -0.00671153    0.00000003    5.65796180    0.06884514   -0.11515214   -0.04919490
   -0.01395527   -0.07529951    0.12100729    0.00000002    5.81635910   -0.02575610   -0.11356800    0.27135295
   -0.01684215   -0.07535782    0.11943141    0.00000003    5.80830055   -0.03108418   -0.11365596    0.27068753
   -0.00849632   -0.07555966    0.12393845    0.00000001    5.83916416   -0.01568096   -0.11396038    0.27250717
    0.01280366   -0.07541683   -0.12175103    0.00000001    5.86212618    0.02363065   -0.11374496   -0.27186411
    0.03306485   -0.06176073   -0.01346603    0.00000003    5.62358953    0.06102508   -0.09314859   -0.05965274
    0.03203877   -0.04878639   -0.02151416    0.00000002    5.61001984    0.05913132   -0.07358047   -0.07587355
   -0.03922631   -0.04102242    0.02553620    0.00000002    5.65427880   -0.07239678   -0.06187071    0.09117778
   -0.03345670   -0.05868270    0.01358181    0.00000001    5.63919063   -0.06174828   -0.08850625    0.06026617
   -0.03528347   -0.04602790    0.02140936    0.00000003    5.63830758   -0.06511980   -0.06942007    0.07868283
    0.00144163   -0.07722179    0.12913213    0.00000002    5.90479013    0.00266070   -0.11646722    0.27430433
    0.01727202   -0.08330722    0.13719419    0.00000002    6.07003893    0.03187755   -0.12564538    0.27671650
    0.03211836   -0.04813435   -0.02200736    0.00000003    5.61009159    0.05927821   -0.07259705   -0.07700077
    0.03928820    0.04097092   -0.02558456    0.00000002    5.65454447    0.07251100    0.06179304   -0.09133886
    0.03586077    0.04496110   -0.02221326    0.00000002    5.64043250    0.06618527    0.06781109   -0.08093851
   -0.03462314    0.06797518    0.01038387    0.00000003    5.63657131   -0.06390108    0.10252133    0.05453003
   -0.03328717    0.04364363    0.02578315    0.00000003    5.61382338   -0.06143539    0.06582406    0.08615331
   -0.03987413    0.08348194    0.00392065    0.00000003    5.67875690   -0.07359239    0.12590889    0.04564169
   -0.00601685    0.07850807   -0.13147704    0.00000002    5.94496470   -0.01110481    0.11840721   -0.27503320
    0.01573905    0.07531906   -0.12003572    0.00000003    5.81104614    0.02904827    0.11359750   -0.27094640
    0.01427830    0.07529914   -0.12083186    0.00000003    5.81531752    0.02635229    0.11356746   -0.27128043
    0.03378748    0.06166532   -0.01204307    0.00000003    5.64354890    0.06235876    0.09300468   -0.05729070
    0.03373423    0.05085585   -0.01811165    0.00000002    5.63411263    0.06226049    0.07670167   -0.07019522
   -0.03445187    0.04140671    0.02799535    0.00000003    5.61851232   -0.06358498    0.06245030    0.09196429
    0.03990667    0.08526189   -0.00218945    0.00000002    5.70134509    0.07365245    0.12859345   -0.04197660
   -0.01590574    0.07529051    0.12012935    0.00000002    5.86027114   -0.02935591    0.11355444    0.27130207
    0.00279054    0.07739922    0.12982008    0.00000003    5.90541955    0.00515027    0.11673483    0.27451197
    0.03271293   -0.05997728   -0.01442257    0.00000003    5.62046104    0.06037556   -0.09045876   -0.06136566
    0.01055225    0.07540612   -0.12284179    0.00000002    5.82943473    0.01947542    0.11372880   -0.27208799
   -0.01188077    0.16827019   -0.12372330    0.00000001    7.29668259   -0.02192736    0.25378798   -0.25300035
    0.01346289    0.17392037   -0.10356838    0.00000002    7.32344329    0.02484735    0.26230967   -0.23366672
    0.03333596    0.05517381   -0.01551326    0.00000001    5.63557266    0.06152543    0.08321408   -0.06427628
   -0.03622951    0.07318089    0.00804566    0.00000003    5.64942967   -0.06686582    0.11037267    0.05104033
    0.04154146    0.20185514    0.01059001    0.00000003    5.94298751    0.07666965    0.30444138   -0.01622505
   -0.01421080    0.17342007    0.10734559    0.00000002    7.26501403   -0.02622770    0.26155512    0.24242887
    0.01374821    0.08017689    0.13537246    0.00000002    5.97169740    0.02537394    0.12092416    0.27612164
    0.06237368   -0.13497401   -0.09082087    0.00000003    6.52202429    0.11511797   -0.20357011   -0.25217479
    0.00904499    0.07551222   -0.12364661    0.00000003    5.83643477    0.01669359    0.11388882   -0.27239708
   -0.00722977    0.17002055   -0.11981405    0.00000003    7.31985587   -0.01334340    0.25642791   -0.24900300
    0.00319176    0.17273877   -0.11136758    0.00000002    7.34163806    0.00589078    0.26052757   -0.24071433
   -0.01298574    0.21896411   -0.10419239    0.00000002    7.38480375   -0.02396672    0.33024541   -0.21027581
   -0.03978412    0.19560864   -0.00978870    0.00000001    5.95079825   -0.07342627    0.29502030    0.01629289
   -0.04222930    0.20303452   -0.00986034    0.00000002    5.93931297   -0.07793913    0.30622014    0.01842560
    0.04165579    0.20209222    0.01060384    0.00000002    5.94258155    0.07688066    0.30479895   -0.01630240
    0.01346671    0.20537847    0.10674473    0.00000003    7.45185005    0.02485440    0.30975532    0.21527459
    0.00863934    0.16972961    0.11860973    0.00000001    7.34842906    0.01594492    0.25598911    0.24511461
    0.03331677    0.08998741    0.14491026    0.00000002    6.17739884    0.06149002    0.13572055    0.27818973
   -0.05370081    0.27873548   -0.12753985    0.00000002    6.39525280   -0.09911116    0.42039361   -0.22205594
   -0.03829091    0.28803148   -0.10396470    0.00000001    6.27498307   -0.07067039    0.43441401   -0.18613569
   -0.01211084    0.29203470   -0.07586079    0.00000002    6.17820700   -0.02235198    0.44045172   -0.15061560
   -0.00809257    0.22676796   -0.09805340    0.00000002    7.29619898   -0.01493580    0.34201531   -0.20174513
    0.00155337    0.23364338   -0.08959023    0.00000002    7.18135080    0.00286692    0.35238494   -0.19269580
   -0.04868831    0.21744295   -0.00978330    0.00000002    5.91893631   -0.08986000    0.32795118    0.02462765
    0.04999569    0.21577424    0.01138337    0.00000002    5.92074999    0.09227292    0.32543439   -0.02243413
   -0.01969234    0.29625973    0.05629798    0.00000001    6.07848067   -0.03634453    0.44682399    0.13858396
    0.00080395    0.23211721    0.09151051    0.00000002    7.20895383    0.00148379    0.35008314    0.19459141
   -0.00076490    0.23343786    0.09011523    0.00000001    7.18666448   -0.00141171    0.35207497    0.19307947
    0.02734281    0.27923512    0.08012259    0.00000002    6.25580888    0.05046437    0.42114718    0.14547491
    0.03794432    0.26596735    0.08708388    0.00000002    6.34831339    0.07003070    0.40113651    0.15042502
    0.02352168    0.29479764   -0.05128589    0.00000002    6.04903009    0.04341204    0.44461884   -0.13146441
   -0.03578564    0.28855666   -0.10051255    0.00000001    6.26420663   -0.06604661    0.43520609   -0.18110836
   -0.02962523    0.28953653   -0.09289139    0.00000002    6.24104399   -0.05467685    0.43668394   -0.17059832
   -0.01630741    0.29141055   -0.07950001    0.00000002    6.19394677   -0.03009725    0.43951037   -0.15446128
   -0.00273426    0.29340154   -0.06844124    0.00000001    6.14151825   -0.00504640    0.44251321   -0.14354223
    0.00807158    0.29460408   -0.06088743    0.00000002    6.09994128    0.01489706    0.44432692   -0.13751829
   -0.05567659    0.25295128    0.04178386    0.00000002    6.36259783   -0.10275770    0.38150545    0.14123780
    0.00125835    0.29344649    0.06709382    0.00000003    6.13502308    0.00232243    0.44258102    0.14204557
    0.00604579    0.29204127    0.06957750    0.00000002    6.15237277    0.01115821    0.44046164    0.14287230
    0.01376401    0.28893440    0.07351296    0.00000003    6.18396776    0.02540311    0.43577581    0.14405848
    0.01916953    0.28590308    0.07616668    0.00000002    6.20924328    0.03537962    0.43120392    0.14467041
    0.01413090    0.28875466    0.07369618    0.00000001    6.18559046    0.02608024    0.43550472    0.14410664
    0.12763867   -0.23132436   -0.06304108    0.00000002    6.00585112    0.23557218   -0.34888735   -0.25388133
    0.03723601   -0.29497738   -0.04729549    0.00000003    6.05279584    0.06872344   -0.44488992   -0.13576581
    0.04604296   -0.29295418   -0.04267317    0.00000002    6.04662105    0.08497770   -0.44183851   -0.13413111
    0.04000766   -0.29445114   -0.04585124    0.00000002    6.05035611    0.07383884   -0.44409624   -0.13527365
    0.04012856   -0.29442596   -0.04578804    0.00000003    6.05025982    0.07406197   -0.44405827   -0.13525174
    0.04336367   -0.25089822   -0.05288298    0.00000002    6.54178192    0.08003275   -0.37840899   -0.15342099
    0.06228668   -0.28611311   -0.03398179    0.00000002    6.04897462    0.11495739   -0.43152069   -0.13076191
    0.07453153   -0.25578146   -0.02952966    0.00000002    6.19280263    0.13755671   -0.38577397   -0.13270409
    0.03963678   -0.28769365    0.10590713    0.00000002    6.28131301    0.07315434   -0.43390448    0.18902405
    0.05332384   -0.27917314    0.12701595    0.00000002    6.39044172    0.09841541   -0.42105370    0.22128997
    0.06240395   -0.26248398    0.13659777    0.00000003    6.57118176    0.11517383   -0.39588283    0.23325614
    0.05713635   -0.27399637    0.13188800    0.00000002    6.44643258    0.10545185   -0.41324601    0.22812633
   -0.00988588   -0.29064391   -0.07155201    0.00000002    6.16751151   -0.01824555   -0.43835412   -0.14349764
    0.01598482   -0.29611116   -0.05819260    0.00000002    6.08628335    0.02950187   -0.44659992   -0.13916270
    0.04329801   -0.29369706   -0.04412443    0.00000002    6.04804506    0.07991157   -0.44295893   -0.13466318
    0.02812738   -0.29606321   -0.05198894    0.00000002    6.06389964    0.05191240   -0.44652760   -0.13727035
    0.05342155   -0.25258493   -0.04374584    0.00000002    6.39273629    0.09859576   -0.38095291   -0.14331804
    0.05848544   -0.28811967   -0.03600714    0.00000002    6.04659840    0.10794177   -0.43454702   -0.13153211
    0.06714973   -0.25476058   -0.03319563    0.00000003    6.24083686    0.12393273   -0.38423426   -0.13362951
    0.03891947   -0.28787945    0.10486436    0.00000001    6.27788500    0.07183046   -0.43418472    0.18746860
    0.04422373   -0.28608439    0.11292810    0.00000003    6.30703850    0.08162009   -0.43147737    0.19972369
    0.05545135   -0.27650106    0.12985777    0.00000001    6.41953392    0.10234198   -0.41702362    0.22536756
    0.06051992   -0.26752532    0.13525044    0.00000002    6.51589940    0.11169663   -0.40348627    0.23214117
    0.06407249   -0.25552148    0.13723673    0.00000002    6.65103181    0.11825332   -0.38538186    0.23306042
    0.15161845    0.29216535    0.01309964    0.00000003    5.63849158    0.27982968    0.44064878   -0.11376271
    0.15149743   -0.28961672    0.01509374    0.00000002    5.61963483    0.27960632   -0.43680489   -0.10939289
    0.02949630   -0.17070762   -0.10137407    0.00000001    7.11778383    0.05443890   -0.25746415   -0.24396993
    0.03901132   -0.25006104   -0.05687681    0.00000002    6.61028548    0.07199999   -0.37714634   -0.15787806
    0.06036036   -0.25371123   -0.03793834    0.00000003    6.30594826    0.11140215   -0.38265162   -0.13740713
    0.05688316   -0.23192763    0.00917181    0.00000002    5.90840116    0.10498456   -0.34979722   -0.03359312
    0.04388864   -0.20712852    0.00988205    0.00000002    5.93290348    0.08100165   -0.31239478   -0.01993033
    0.05009778   -0.28236371    0.12224568    0.00000003    6.35437165    0.09246134   -0.42586578    0.21412268
    0.06331404   -0.23841858    0.13479471    0.00000002    6.88090059    0.11685351   -0.35958698    0.22855651
    0.06373837   -0.24007903    0.13523644    0.00000003    6.85556894    0.11763667   -0.36209131    0.22910280
    0.06408433   -0.25544873    0.13723738    0.00000003    6.65189509    0.11827516   -0.38527215    0.23305074
    0.15154965   -0.30203436    0.04379117    0.00000002    5.60340287    0.27970271   -0.45553338   -0.04818274
   -0.01319442   -0.08000310   -0.13509490    0.00000002    5.96758708   -0.02435186   -0.12066205   -0.27604680
    0.04007515   -0.16546699   -0.09771958    0.00000002    6.97926952    0.07396341   -0.24956015   -0.24605750
    0.04816528   -0.15865231   -0.09510707    0.00000002    6.84987219    0.08889469   -0.23928213   -0.24804296
    0.07781349   -0.25623634   -0.02846425    0.00000001    6.17779739    0.14361395   -0.38646003   -0.13349764
    0.04151373   -0.16883012    0.01049458    0.00000002    5.95860133    0.07661847   -0.25463248   -0.01640284
    0.05101434   -0.22193172    0.00965726    0.00000003    5.91442424    0.09415296   -0.33472122   -0.02707095
    0.05906021   -0.27060673    0.13392867    0.00000001    6.48271966    0.10900257   -0.40813369    0.23068411
    0.06412844   -0.24203157    0.13570216    0.00000002    6.82676930    0.11835657   -0.36503615    0.22973235
    0.03928953   -0.14321670    0.14693927    0.00000002    6.93360387    0.07251345   -0.21600188    0.27693790
    0.04252570   -0.11902368    0.15038250    0.00000002    6.62573271    0.07848618   -0.17951355    0.28126298
    0.20163030   -0.22085924   -0.12353906    0.00000002    5.72173087    0.37213243   -0.33310369   -0.45218727
    0.03009116   -0.07622217   -0.11263655    0.00000002    5.87989683    0.05553677   -0.11495958   -0.26856743
    0.04026270   -0.07905106   -0.10712101    0.00000002    5.92306716    0.07430955   -0.11922616   -0.26630156
    0.05560008   -0.08979526   -0.09826479    0.00000002    6.04806230    0.10261649   -0.13543075   -0.26173330
    0.06402948   -0.10645792   -0.09247876    0.00000002    6.21422864    0.11817393   -0.16056165   -0.25726157
    0.04762676   -0.10600008    0.00327113    0.00000003    5.75470731    0.08790078   -0.15987114   -0.03753655
    0.04910524   -0.11180052    0.00475958    0.00000002    5.77597041    0.09062949   -0.16861946   -0.03574124
    0.05772775   -0.03496726   -0.04301058    0.00000002    5.70551609    0.10654335   -0.05273823   -0.14577374
    0.03159006   -0.09472002    0.14458460    0.00000003    6.29251051    0.05830316   -0.14285836    0.27910860
    0.03746765   -0.10326487    0.14773854    0.00000003    6.42216056    0.06915095   -0.15574584    0.28034706
    0.03897222   -0.10635879    0.14855537    0.00000003    6.46461176    0.07192783   -0.16041214    0.28068431
    0.04589277   -0.08178678   -0.10397276    0.00000003    5.95860115    0.08470050   -0.12335222   -0.26484388
    0.03927580   -0.03695822   -0.03365017    0.00000003    5.63850819    0.07248810   -0.05574102   -0.10854451
    0.04724919   -0.03459281   -0.03903940    0.00000002    5.66931751    0.08720394   -0.05217347   -0.12750180
    0.05398645   -0.03451301   -0.04189168    0.00000003    5.69306979    0.09963835   -0.05205311   -0.13988809
   -0.03650969   -0.07392319    0.00648235    0.00000002    5.66974607   -0.06738294   -0.11149222    0.04796511
   -0.03337375   -0.05403815    0.01617062    0.00000003    5.63482599   -0.06159519   -0.08150127    0.06571485
   -0.03692067    0.03858380    0.03130162    0.00000002    5.62880906   -0.06814144    0.05819275    0.10132973
    0.04032678    0.04017640   -0.02635291    0.00000002    5.65903005    0.07442782    0.06059473   -0.09394985
    0.06193541    0.03528659   -0.03571459    0.00000002    5.75389940    0.11430908    0.05321984   -0.13413249
    0.06542683    0.03544430   -0.03697705    0.00000002    5.76940890    0.12075291    0.05345770   -0.14009102
    0.04842103    0.03663789   -0.03070636    0.00000002    5.69455426    0.08936671    0.05525790   -0.11080906
   -0.03641841    0.07375232    0.00780042    0.00000003    5.65093194   -0.06721447    0.11123451    0.05069341
    0.17688517    0.00038920    0.12602994    0.00000002    5.81525090    0.32646240    0.00058700    0.10368579
    0.17707934    0.00036931    0.12974551    0.00000003    5.81078016    0.32682076    0.00055700    0.11143572
    0.18606676   -0.00009028    0.18216660    0.00000002    5.82416962    0.34340810   -0.00013616    0.21493540
    0.06031444   -0.03546365   -0.04361492    0.00000002    5.71385443    0.11131739   -0.05348688   -0.14948172
    0.03054988    0.07768645   -0.11170441    0.00000002    5.81011753    0.05638339    0.11716803   -0.26700642
    0.04346332    0.08356981   -0.10408059    0.00000003    5.87825590    0.08021668    0.12604141   -0.26280314
    0.06516174    0.03542619   -0.03687895    0.00000002    5.76822542    0.12026366    0.05343039   -0.13963382
    0.04509951    0.03768234   -0.02916620    0.00000003    5.67994604    0.08323645    0.05683315   -0.10441656
   -0.03490633    0.04074734    0.02870642    0.00000003    5.62039716   -0.06442373    0.06145583    0.09390696
    0.04355577    0.09773808    0.00175173    0.00000003    5.74083755    0.08038730    0.14741024   -0.03697457
    0.04396608    0.10162905    0.14973375    0.00000001    6.36719927    0.08114458    0.15327867    0.27853170
    0.05155430    0.08966745   -0.09908181    0.00000002    5.96123023    0.09514952    0.13523798   -0.25969554
    0.04892863    0.08744038   -0.10073046    0.00000002    5.93027811    0.09030355    0.13187908   -0.26076050
    0.05865785    0.09721689   -0.09442907    0.00000002    6.06875277    0.10825997    0.14662418   -0.25640365
    0.04659870    0.17151209   -0.08244994    0.00000002    7.12509216    0.08600338    0.25867747   -0.21956006
    0.04473889    0.10237477    0.00302515    0.00000002    5.75637390    0.08257088    0.15440337   -0.03536220
    0.04803024    0.13752925    0.00967951    0.00000002    5.87994003    0.08864545    0.20742397   -0.02423406
    0.04767638    0.14085991    0.01003338    0.00000002    5.89130677    0.08799237    0.21244733   -0.02314790
    0.03506519    0.15637329    0.13703897    0.00000002    7.17775226    0.06471693    0.23584487    0.25975294
    0.04767239    0.10920792    0.15117877    0.00000002    6.47485354    0.08798501    0.16470925    0.27815184
    0.04946777    0.13267889    0.14986708    0.00000002    6.79998277    0.09129860    0.20010857    0.27367361
    0.07440383    0.13427434   -0.08049276    0.00000002    6.57514780    0.13732102    0.20251486   -0.24137310
    0.05598473    0.16953552   -0.07820026    0.00000003    7.05530263    0.10332641    0.25569637   -0.21926210
    0.06208679    0.16752757   -0.07611428    0.00000002    7.00467628    0.11458848    0.25266794   -0.22051319
    0.03854396    0.19426006    0.01020580    0.00000003    5.95536269    0.07113740    0.29298635   -0.01424328
    0.04091666    0.20051406    0.01051313    0.00000003    5.94527402    0.07551652    0.30241873   -0.01580513
    0.02158761    0.20036019    0.11097586    0.00000002    7.45283764    0.03984247    0.30218667    0.21671552
    0.05417392    0.23939073    0.10745491    0.00000002    6.63933941    0.09998434    0.36105320    0.17873937
    0.03590939    0.20379592    0.11515938    0.00000003    7.35321586    0.06627500    0.30736850    0.21225855
    0.04753461    0.21064839    0.11773512    0.00000003    7.17257724    0.08773071    0.31770351    0.20689013
    0.05215192    0.24378954    0.10400575    0.00000002    6.58066326    0.09625250    0.36768755    0.17326669
    0.11186789    0.16695617   -0.05030455    0.00000001    6.29501326    0.20646535    0.25180615   -0.21195150
    0.04034177    0.24232844   -0.06575236    0.00000002    6.81289472    0.07445549    0.36548389   -0.17806789
    0.05856415    0.23826590   -0.05580136    0.00000002    6.66756960    0.10808703    0.35935671   -0.17385941
    0.04958142    0.21520217    0.01135565    0.00000003    5.92152348    0.09150834    0.32457159   -0.02210607
    0.04979083    0.28908496   -0.03611941    0.00000002    5.99177552    0.09189483    0.43600288   -0.12364444
    0.03696822    0.26734813    0.08625780    0.00000002    6.33759475    0.06822919    0.40321902    0.14957404
    0.04669653    0.25304460    0.09639737    0.00000003    6.46965531    0.08618394    0.38164619    0.16212491
    0.05036276    0.24707665    0.10131206    0.00000002    6.53917434    0.09295041    0.37264522    0.16918902
    0.05311881    0.24181429    0.10558386    0.00000002    6.60657724    0.09803701    0.36470844    0.17573161
   -0.29419173    0.21971791    0.04947318    0.00000002    5.36921046   -0.54296544    0.33138231    0.38060465
    0.00123161    0.29391334   -0.06555967    0.00000002    6.12592170    0.00227308    0.44328512   -0.14109820
   -0.02061731    0.29078747   -0.08348514    0.00000001    6.20951675   -0.03805167    0.43857063   -0.15893946
    0.04507471    0.29077812   -0.03878886    0.00000002    5.99890225    0.08319068    0.43855653   -0.12493439
    0.05025573    0.28890018   -0.03585835    0.00000003    5.99116824    0.09275286    0.43572419   -0.12352174
    0.04536711    0.29068253   -0.03862243    0.00000001    5.99841212    0.08373035    0.43841236   -0.12485243
    0.05868876    0.22615016    0.01170299    0.00000002    5.91039060    0.10831702    0.34108354   -0.02987774
    0.07068833    0.23647218    0.01123462    0.00000002    5.90823597    0.13046363    0.35665138   -0.04209418
    0.03965160    0.26351678    0.08863506    0.00000002    6.36829745    0.07318169    0.39744052    0.15214036
    0.03658306    0.26788785    0.08594398    0.00000002    6.33350302    0.06751833    0.40403304    0.14926419
    0.05276676    0.24255504    0.10499683    0.00000002    6.59677524    0.09738727    0.36582567    0.17480757
    0.03300707    0.27270357    0.08334402    0.00000002    6.29905650    0.06091844    0.41129618    0.14705685
    0.03284642    0.27290953    0.08323957    0.00000002    6.29765182    0.06062194    0.41160681    0.14698405
    0.15155143    0.30834712    0.08311837    0.00000003    5.59372481    0.27970599    0.46505440    0.03576542
    0.09785662   -0.26625452   -0.01382091    0.00000002    5.98388759    0.18060589   -0.40156962   -0.12097461
    0.08836229   -0.26713163   -0.02495684    0.00000002    6.09186632    0.16308299   -0.40289249   -0.13587107
    0.08238277   -0.27180061   -0.02552061    0.00000002    6.08072512    0.15204709   -0.40993433   -0.13148514
    0.08226534   -0.27189490   -0.02554514    0.00000002    6.08047929    0.15183035   -0.41007654   -0.13142775
    0.09812182   -0.26545225   -0.01962707    0.00000002    6.02613323    0.18109537   -0.40035963   -0.13361664
    0.09711724   -0.26623303   -0.01126353    0.00000002    5.96913144    0.17924129   -0.40153720   -0.11482437
    0.10297636   -0.24971832   -0.03440463    0.00000002    6.15054047    0.19005499   -0.37662944   -0.16969935
    0.13494950   -0.24932997   -0.04480862    0.00000002    5.83955619    0.24906517   -0.37604373   -0.22179522
    0.15155319    0.30791611    0.09016133    0.00000003    5.59495698    0.27970924    0.46440435    0.05079803
    0.15910847   -0.29944510    0.11646148    0.00000003    5.57128561    0.29365341   -0.45162822    0.09987731
    0.15771241   -0.30140485    0.11144310    0.00000002    5.57749235    0.29107681   -0.45458394    0.09046981
    0.15702328   -0.30239584    0.10861902    0.00000003    5.58022534    0.28980494   -0.45607858    0.08508555
    0.13979333   -0.25543084   -0.03824025    0.00000002    5.76718397    0.25800504   -0.38524515   -0.21230184
    0.09126881   -0.25829087   -0.02778763    0.00000002    6.13950056    0.16844733   -0.38955871   -0.14463071
    0.09330956   -0.26468742   -0.00464474    0.00000001    5.93933689    0.17221377   -0.39920610   -0.09713634
    0.08612395   -0.25761417   -0.02741256    0.00000002    6.15175395    0.15895188   -0.38853810   -0.13902089
    0.09825895   -0.26572482   -0.01831440    0.00000002    6.01528735    0.18134845   -0.40077072   -0.13094272
    0.09712477   -0.26467264   -0.02257412    0.00000002    6.05471923    0.17925519   -0.39918381   -0.13897555
    0.15174067   -0.30789149    0.07068740    0.00000002    5.59472651    0.28005526   -0.46436721    0.00905275
    0.03444321   -0.28879771    0.09875028    0.00000003    6.25884570    0.06356900   -0.43556964    0.17860137
    0.06440293   -0.24394355    0.13610205    0.00000003    6.79953525    0.11886318   -0.36791983    0.23032939
    0.15802761   -0.30095713    0.11265284    0.00000003    5.57616536    0.29165854   -0.45390869    0.09275753
    0.15322715   -0.30758076    0.08687535    0.00000002    5.59076299    0.28279873   -0.46389856    0.04221886
    0.15077145    0.28977434    0.00789025    0.00000002    5.64765514    0.27826645    0.43704261   -0.12409122
