# Orbital magnetization in unit of Bohr magneton \mu_B
#col     1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
#                                      Sum over 1~NumOccupied bands       values at NumOccupied'th band               Sum below Fermi level               values at Fermi level
# kx (1/A)    ky (1/A)    kz (1/A)         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z         m_x         m_y         m_z
   -0.270912    0.021388   -0.118631  0.1395E-07  0.1501E-08  0.4025E-07  0.4129E-09 -0.5987E-09  0.1814E-08  0.1445E-07  0.7170E-10  0.4091E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.026735   -0.118631  0.9276E-08  0.1533E-08  0.2856E-07  0.5372E-10 -0.7439E-09  0.2298E-08  0.9784E-08 -0.2849E-09  0.2960E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.032082   -0.118631  0.5733E-08  0.1500E-08  0.2086E-07 -0.5373E-09 -0.9240E-09  0.3063E-08  0.6108E-08 -0.7466E-09  0.2257E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.037429   -0.118631  0.2811E-08  0.1370E-08  0.1665E-07 -0.1606E-08 -0.1181E-08  0.4497E-08  0.2711E-08 -0.1385E-08  0.1965E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.042776   -0.118631 -0.6309E-09  0.1042E-08  0.1620E-07 -0.4009E-08 -0.1614E-08  0.7794E-08 -0.2254E-08 -0.2399E-08  0.2221E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.048123   -0.118631 -0.9101E-08  0.1746E-09  0.2459E-07 -0.1208E-07 -0.2566E-08  0.1875E-07 -0.1707E-07 -0.4479E-08  0.4087E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.053471   -0.118631 -0.8828E-07 -0.3842E-08  0.1261E-06 -0.9148E-07 -0.6644E-08  0.1222E-06 -0.1688E-06 -0.1288E-07  0.2428E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.058818   -0.118631 -0.2264E-06  0.1286E-07  0.2671E-06 -0.2308E-06  0.1001E-07  0.2648E-06 -0.4401E-06  0.1986E-07  0.5246E-06  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.064165   -0.118631 -0.1480E-07  0.5736E-08  0.2182E-07 -0.2235E-07  0.2863E-08  0.2131E-07 -0.3159E-07  0.5453E-08  0.4118E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.069512   -0.118631  0.5785E-08  0.4572E-08  0.4938E-08 -0.8761E-08  0.1671E-08  0.7148E-08  0.6638E-09  0.2862E-08  0.1102E-07  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.074859   -0.118631  0.1680E-07  0.4150E-08 -0.5083E-08 -0.4896E-08  0.1179E-08  0.3492E-08  0.1478E-07  0.1688E-08 -0.2286E-08  0.0000E+00  0.0000E+00  0.0000E+00
   -0.270912    0.080206   -0.118631  0.5581E-07  0.4132E-08 -0.2854E-07 -0.3207E-08  0.9132E-09  0.2030E-08  0.5511E-07  0.1119E-08 -0.2698E-07  0.0000E+00  0.0000E+00  0.0000E+00
